Date,Message
2026-08-05T16:23:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:24:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:24:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:25:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:25:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:26:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:26:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:27:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:27:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:28:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:28:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:29:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:29:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:30:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:30:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:31:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:31:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:32:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:32:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:33:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:33:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:34:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:34:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:35:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:35:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:36:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:36:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:37:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:37:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:38:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:38:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:39:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:39:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:40:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 16:17;0;
2026-08-05T16:40:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 16:17;0;
2026-08-05T16:41:00.000+01:00,MAR1GSCLOSE;EURJPY;A1;08-05 16:41;08-05 16:42;1;long;08-05 16:41
2026-08-05T16:41:00.000+01:00,MAR1GSCLOSE;EURJPY;A2;08-05 16:41;08-05 16:42;1;long;08-05 16:41
2026-08-05T17:37:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:37:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:38:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:38:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:39:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:39:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:40:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:40:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:41:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:41:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:42:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:42:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:43:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:43:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:44:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:44:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:45:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:45:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:46:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:46:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:47:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:47:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:48:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:48:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:49:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:49:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:50:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:50:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:51:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:51:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:52:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:52:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:53:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:53:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:54:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:54:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:55:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:55:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:56:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-05 17:37;0;
2026-08-05T17:56:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-05 17:37;0;
2026-08-05T17:57:00.000+01:00,MAR1GSCLOSE;EURJPY;A1;08-05 17:57;08-05 17:58;1;long;08-05 17:57
2026-08-05T17:57:00.000+01:00,MAR1GSCLOSE;EURJPY;A2;08-05 17:57;08-05 17:58;1;long;08-05 17:57
2026-08-06T10:34:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:34:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:35:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:35:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:36:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:36:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:37:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:37:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:38:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:38:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:39:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:39:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:40:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:40:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:41:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:41:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:42:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:42:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:43:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:43:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:44:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:44:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:45:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:34;0;
2026-08-06T10:45:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:34;0;
2026-08-06T10:46:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:46;0;
2026-08-06T10:46:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:46;0;
2026-08-06T10:46:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:46:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:46:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:46:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:47:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:46;0;
2026-08-06T10:47:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:46;0;
2026-08-06T10:47:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:47:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:47:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:47:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:48:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:46;0;
2026-08-06T10:48:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:46;0;
2026-08-06T10:48:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:48:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:48:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:48:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:49:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:46;0;
2026-08-06T10:49:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:46;0;
2026-08-06T10:49:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:49:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:49:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:49:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:50:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:46;0;
2026-08-06T10:50:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:46;0;
2026-08-06T10:50:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:50:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:50:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:50:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:51:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:46;0;
2026-08-06T10:51:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:46;0;
2026-08-06T10:51:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:51:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:51:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:51:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:52:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:46;0;
2026-08-06T10:52:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:46;0;
2026-08-06T10:52:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:52:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:52:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:52:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:53:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-06 10:53;1;08-06 10:53
2026-08-06T10:53:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-06 10:53;1;08-06 10:53
2026-08-06T10:53:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:53:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:53:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:53:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:54:00.000+01:00,"MAR1GSCLOSE;EURJPY;A1;08-06 10:53;08-06 10:55;2;short;08-06 10:53,08-06 10:54"
2026-08-06T10:54:00.000+01:00,"MAR1GSCLOSE;EURJPY;A2;08-06 10:53;08-06 10:55;2;short;08-06 10:53,08-06 10:54"
2026-08-06T10:54:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:54:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:54:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:54:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:55:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:55:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:55:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:55:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:56:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:56:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:56:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:56:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:57:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:57:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:57:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:57:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:58:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:58:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:58:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:58:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T10:59:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T10:59:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T10:59:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T10:59:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:00:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:00:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:00:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:00:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:01:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:01:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:01:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:01:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:02:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:02:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:02:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:02:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:03:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:03:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:03:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:03:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:04:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:04:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:04:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:04:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:05:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:05:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:05:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:05:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:06:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:06:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:06:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:06:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:07:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:07:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:07:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:07:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:08:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:08:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:08:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:08:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:09:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:09:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:09:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:09:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:10:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:10:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:10:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:10:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:11:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:11:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:11:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:11:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:12:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:12:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:12:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:12:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:13:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:13:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:13:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:13:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:14:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:14:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:14:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:14:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:15:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:15:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:15:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:15:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:16:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:16:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:16:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:16:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:17:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:17:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:17:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:17:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:18:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:18:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:18:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:18:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:19:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:19:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:19:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:19:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:20:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:20:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:20:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:20:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:21:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
2026-08-06T11:21:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-06 10:46;1;08-06 10:46
2026-08-06T11:21:00.000+01:00,MAR1GSOPEN;EURJPY;C1;08-06 10:46;0;
2026-08-06T11:21:00.000+01:00,MAR1GSOPEN;EURJPY;C2;08-06 10:46;0;
2026-08-06T11:22:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-06 10:46;1;08-06 10:46
