Date,Message
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;USDCAD;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
